词库,词库名,分类,关卡,网格大小,难度,单词数,最小长度,最大长度,平均长度,单词列表,有特殊字符,错误
grade6_2,六年级下册,小学,243,8,hard,6,5,6,5.3,TABLE|EIGHTY|EATING|THOSE|ONION|DRESS,否,否
grade6_2,六年级下册,小学,244,8,hard,4,5,7,6.0,TRAVEL|CONTEST|FRIEND|THERE,否,否
grade6_2,六年级下册,小学,245,8,hard,6,5,7,5.5,SLEPT|EASTER|TEACHER|TRAIN|GRAPE|WRONG,否,否
grade6_2,六年级下册,小学,246,8,hard,6,5,7,5.7,BEHIND|GIRAFFE|APPLE|WHOSE|SHALL|ELEVEN,否,否
grade6_2,六年级下册,小学,247,8,hard,5,5,6,5.2,THOSE|SEASON|SHALL|BEACH|UNCLE,否,否
grade6_2,六年级下册,小学,248,8,hard,4,5,7,6.2,WEEKEND|FARMER|SKIRT|CONTEST,否,否
grade6_2,六年级下册,小学,249,8,hard,5,5,7,5.6,CHEAP|SIXTEEN|THEIR|PARTY|STRONG,否,否
grade6_2,六年级下册,小学,250,8,hard,4,5,5,5.0,TIRED|WORRY|FERRY|DIRTY,否,否
grade6_2,六年级下册,小学,251,8,hard,7,5,6,5.6,SHORTS|SUNDAY|SNOWY|FINISH|SEASON|SALAD|MOUTH,否,否
grade6_2,六年级下册,小学,252,8,hard,7,5,7,5.6,VILLAGE|BUNNY|UNDER|YOUNG|YOUNGER|ANGRY|METER,否,否
grade6_2,六年级下册,小学,253,8,hard,6,5,7,5.5,TIRED|TWELFTH|DRIVER|OTHER|AFTER|FIFTH,否,否
grade6_2,六年级下册,小学,254,8,hard,6,5,6,5.3,ANGRY|GRAPE|MOTHER|DOLLAR|SHARE|HORSE,否,否
grade6_2,六年级下册,小学,255,8,hard,4,5,6,5.2,BLACK|SCARF|WASHED|CLASS,否,否
grade6_2,六年级下册,小学,256,8,hard,5,5,7,5.6,SCHOOL|CARTOON|GRASS|ABOVE|ANGRY,否,否
grade6_2,六年级下册,小学,257,8,hard,6,5,6,5.3,UNDER|DANCE|AFRAID|FAMILY|COMIC|UNCLE,否,否
grade6_2,六年级下册,小学,258,8,hard,6,5,6,5.5,THIRTY|HOUSE|ELEVEN|OLDER|SMALL|GARDEN,否,否
grade6_2,六年级下册,小学,259,8,hard,6,5,6,5.2,UNCLE|ANGRY|ONION|HOBBY|HOTEL|YELLOW,否,否
grade6_2,六年级下册,小学,260,8,hard,7,5,7,5.7,SHORTER|RULER|BUNNY|ELEVEN|LONGER|NURSE|DINNER,否,否
grade6_2,六年级下册,小学,261,8,hard,4,5,7,5.5,HOTEL|PARENTS|STUDY|THESE,否,否
grade6_2,六年级下册,小学,262,8,hard,6,5,5,5.0,SHIRT|WHICH|HOTEL|SALAD|PANTS|SMALL,否,否
grade6_2,六年级下册,小学,263,8,hard,5,5,7,5.8,JANUARY|WATCH|HOTEL|SOUND|GIRAFFE,否,否
grade6_2,六年级下册,小学,264,8,hard,4,5,6,5.5,BEHIND|UNDER|NATURE|SUNNY,否,否
grade6_2,六年级下册,小学,265,8,hard,5,5,7,5.4,SWEATER|SEVEN|SHARE|SPAIN|THIRD,否,否
grade6_2,六年级下册,小学,266,8,hard,6,5,5,5.0,RULER|LEARN|THOSE|PHONE|MARCH|THERE,否,否
grade6_2,六年级下册,小学,267,8,hard,6,5,7,5.8,SHORTS|SUSHI|COUNTRY|SEVEN|FRESH|JANUARY,否,否
grade6_2,六年级下册,小学,268,8,hard,6,5,5,5.0,VISIT|CLOCK|STILL|PLANE|PAINT|EIGHT,否,否
grade6_2,六年级下册,小学,269,8,hard,5,5,5,5.0,WHOSE|SUNNY|BEACH|RAINY|PHOTO,否,否
grade6_2,六年级下册,小学,270,8,hard,6,5,5,5.0,DIARY|CHILD|DRANK|COUNT|LOWER|THREE,否,否
grade6_2,六年级下册,小学,271,8,hard,4,5,6,5.2,FASTER|GRAPE|READY|SEVEN,否,否
grade6_2,六年级下册,小学,272,8,hard,4,5,7,6.0,LETTER|EXCITED|BRIDGE|FIFTH,否,否
grade6_2,六年级下册,小学,273,8,hard,4,5,6,5.5,SNOWY|WINTER|BUNNY|BIGGER,否,否
grade6_2,六年级下册,小学,275,8,hard,4,8,8,8.0,THIRTEEN|TOGETHER|REPORTER|FOURTEEN,否,否
grade6_2,六年级下册,小学,276,8,hard,4,8,8,8.0,SCHEDULE|STRONGER|NOTEBOOK|EXERCISE,否,否
grade6_2,六年级下册,小学,277,8,hard,4,8,8,8.0,CANBERRA|SATURDAY|HOMEWORK|THURSDAY,否,否
grade6_2,六年级下册,小学,278,8,hard,4,8,8,8.0,NINETEEN|MOONCAKE|ANYTHING|FRIENDLY,否,否
grade6_2,六年级下册,小学,279,8,hard,4,8,8,8.0,AMERICAN|CHILDREN|MOUNTAIN|EVERYONE,否,否
grade6_2,六年级下册,小学,280,8,hard,4,8,8,8.0,INTERNET|ELEPHANT|DECEMBER|MAGAZINE,否,否
grade6_2,六年级下册,小学,281,8,hard,4,8,8,8.0,DINOSAUR|BUILDING|HOSPITAL|SANDWICH,否,否
grade6_2,六年级下册,小学,282,8,hard,4,8,8,8.0,STRAIGHT|VACATION|UMBRELLA|EIGHTEEN,否,否
grade6_2,六年级下册,小学,283,8,hard,4,8,8,8.0,SCOTLAND|NOVEMBER|KILOGRAM|CLIMBING,否,否
grade6_2,六年级下册,小学,284,8,hard,4,8,8,8.0,BATHROOM|CANADIAN|FEBRUARY|TOMORROW,否,否
grade6_2,六年级下册,小学,285,8,hard,4,8,8,8.0,CROSSING|SLEEPING|COMPUTER|DRINKING,否,否
grade6_2,六年级下册,小学,286,0,unknown,0,0,0,0,,否,是
grade6_2,六年级下册,小学,287,0,unknown,0,0,0,0,,否,是
grade6_2,六年级下册,小学,288,0,unknown,0,0,0,0,,否,是
grade6_2,六年级下册,小学,289,0,unknown,0,0,0,0,,否,是
grade6_2,六年级下册,小学,290,0,unknown,0,0,0,0,,否,是
grade6_2,六年级下册,小学,291,0,unknown,0,0,0,0,,否,是
grade6_2,六年级下册,小学,292,0,unknown,0,0,0,0,,否,是
grade6_2,六年级下册,小学,293,0,unknown,0,0,0,0,,否,是
grade6_2,六年级下册,小学,294,0,unknown,0,0,0,0,,否,是
grade6_2,六年级下册,小学,295,0,unknown,0,0,0,0,,否,是
grade6_2,六年级下册,小学,296,0,unknown,0,0,0,0,,否,是
grade6_2,六年级下册,小学,297,0,unknown,0,0,0,0,,否,是
grade6_2,六年级下册,小学,298,0,unknown,0,0,0,0,,否,是
grade6_2,六年级下册,小学,299,0,unknown,0,0,0,0,,否,是
grade6_2,六年级下册,小学,300,0,unknown,0,0,0,0,,否,是
grade6_2,六年级下册,小学,301,0,unknown,0,0,0,0,,否,是
grade6_2,六年级下册,小学,302,0,unknown,0,0,0,0,,否,是
grade6_2,六年级下册,小学,303,0,unknown,0,0,0,0,,否,是
grade6_2,六年级下册,小学,304,0,unknown,0,0,0,0,,否,是
grade6_2,六年级下册,小学,305,0,unknown,0,0,0,0,,否,是
gre,GRE,考试,1,6,easy,3,4,4,4.0,FEAT|ABET|TARE,否,否
gre,GRE,考试,2,6,easy,3,4,4,4.0,BLAB|AEON|BATE,否,否
gre,GRE,考试,3,6,easy,3,4,4,4.0,TINT|TEMP|PEST,否,否
gre,GRE,考试,4,6,medium,4,3,5,4.2,SINGE|INCH|TAD|PHIAL,否,否
gre,GRE,考试,5,6,medium,4,3,5,3.8,TAR|TOME|SAP|MOLAR,否,否
gre,GRE,考试,6,6,medium,4,4,5,4.5,CAPER|GORE|STIR|TAPER,否,否
gre,GRE,考试,7,6,hard,3,5,5,5.0,CHARY|SMELT|PROSE,否,否
gre,GRE,考试,8,6,hard,4,5,5,5.0,BLESS|SPIEL|PINCH|NUGAE,否,否
gre,GRE,考试,9,6,hard,3,5,5,5.0,KNEAD|LANCE|GRAFT,否,否
gre,GRE,考试,10,7,easy,4,3,4,3.8,SPAT|SEAR|VIM|REIN,否,否
gre,GRE,考试,11,7,easy,4,4,4,4.0,EPIC|CHUM|METE|HIVE,否,否
gre,GRE,考试,12,7,easy,4,4,4,4.0,TACK|CHIC|HAWK|WEAL,否,否
gre,GRE,考试,13,7,easy,4,3,4,3.5,HEIR|CRAM|CUB|AWE,否,否
gre,GRE,考试,14,7,easy,4,3,4,3.8,BIAS|HOE|HERD|VILE,否,否
gre,GRE,考试,15,7,easy,4,4,4,4.0,SNUB|AXIS|APEX|BEET,否,否
gre,GRE,考试,16,7,medium,4,4,6,5.0,STOCKY|GRUFF|IRIS|CLEFT,否,否
gre,GRE,考试,17,7,medium,3,5,6,5.3,HOVER|CANDOR|SPIRE,否,否
gre,GRE,考试,18,7,medium,5,4,6,5.0,MAYHEM|MACE|RIND|POISE|MIDGET,否,否
gre,GRE,考试,19,7,medium,3,4,5,4.7,QUEST|GAVEL|GLUT,否,否
gre,GRE,考试,20,7,medium,4,5,6,5.2,BASTE|ARRAY|PRIER|HYBRID,否,否
gre,GRE,考试,21,7,medium,5,3,6,4.8,GAB|BULGE|USURY|SOGGY|GYRATE,否,否
gre,GRE,考试,22,7,hard,5,5,6,5.2,EGEST|SPALL|INNATE|ARSON|KNEEL,否,否
gre,GRE,考试,23,7,hard,4,5,5,5.0,CHIDE|SMEAR|BREED|SPURT,否,否
gre,GRE,考试,24,7,hard,4,5,6,5.5,PITCH|TRAUMA|NEXUS|SLEAVE,否,否
gre,GRE,考试,25,7,hard,3,5,6,5.3,GENUS|SECURE|PURSY,否,否
gre,GRE,考试,26,7,hard,4,5,6,5.8,HOMELY|REVOLT|ERSATZ|SWEAR,否,否
gre,GRE,考试,27,7,hard,5,5,6,5.2,IMPALE|MOTET|LUNGE|RECUR|NICHE,否,否
gre,GRE,考试,28,8,easy,4,4,4,4.0,HEAP|CUTE|CHAR|PROP,否,否
gre,GRE,考试,29,8,easy,4,3,4,3.8,CUE|RITE|TAMP|LUMP,否,否
gre,GRE,考试,30,8,easy,4,4,4,4.0,LOLL|PERT|WEND|LOUT,否,否
gre,GRE,考试,31,8,easy,4,4,4,4.0,IDOL|TACT|LAUD|FLIT,否,否
gre,GRE,考试,32,8,easy,3,4,4,4.0,CURB|ROIL|SOIL,否,否
gre,GRE,考试,33,8,easy,4,4,4,4.0,TAME|ECHO|PROD|RIFT,否,否
gre,GRE,考试,34,8,easy,4,4,4,4.0,SEEP|FOIL|POMP|LEAK,否,否
gre,GRE,考试,35,8,easy,4,3,4,3.8,JOG|HOST|TOED|BEAM,否,否
gre,GRE,考试,36,8,easy,4,3,4,3.8,LAVE|APT|WAXY|BAIT,否,否
gre,GRE,考试,37,8,medium,5,3,6,4.6,ELIXIR|ROWDY|OAK|VEER|PEERY,否,否
gre,GRE,考试,38,8,medium,4,5,6,5.5,WHOOP|PREACH|DEFER|CHANCY,否,否
gre,GRE,考试,39,8,medium,3,4,5,4.7,BELIE|LOAF|TOADY,否,否
gre,GRE,考试,40,8,medium,4,3,6,5.0,MOSAIC|ROOKIE|RUT|IMBUE,否,否
gre,GRE,考试,41,8,medium,4,5,6,5.8,APATHY|POSEUR|BLEARY|EMEND,否,否
gre,GRE,考试,42,8,medium,7,4,6,4.9,TRAGIC|ATONAL|COLT|MOGUL|SEAMY|SMUT|TOIL,否,否
gre,GRE,考试,43,8,medium,3,5,5,5.0,DALLY|CANON|FLUSH,否,否
gre,GRE,考试,44,8,medium,5,4,6,5.0,PLEAD|VERTEX|TAINT|ADAPT|TRIG,否,否
gre,GRE,考试,45,8,medium,6,4,6,4.8,GRAVEL|RAVE|REPOSE|CRIB|SCARP|LOBE,否,否
gre,GRE,考试,46,8,hard,6,5,6,5.7,GANGLY|REPINE|FLIMSY|GANDER|FLAIR|HEFTY,否,否
gre,GRE,考试,47,8,hard,4,5,7,6.2,VALIANT|SALVAGE|ABRADE|APPAL,否,否
gre,GRE,考试,48,8,hard,5,5,7,5.6,GROVE|RESTORE|EMPLOY|GOURD|BUXOM,否,否
gre,GRE,考试,49,8,hard,5,5,7,6.0,CALLUS|OSSEOUS|RAUCOUS|HUSKY|VIRUS,否,否
gre,GRE,考试,50,8,hard,5,5,7,6.0,GORGON|REMOTE|DRIVEL|BONNY|PENANCE,否,否
gre,GRE,考试,51,8,hard,5,5,7,6.0,HUSTLER|SQUINT|ACUTE|HATCH|GERMANE,否,否
gre,GRE,考试,52,8,hard,4,5,6,5.2,JAGGED|DROSS|SCALD|CHOKE,否,否
gre,GRE,考试,53,8,hard,4,5,5,5.0,GUILT|CLAMP|PAROL|TEPID,否,否
gre,GRE,考试,54,8,hard,5,5,7,5.8,FELINE|TEXTURE|TRASHY|PRESS|DECOY,否,否
gre,GRE,考试,55,9,easy,4,4,4,4.0,WAVY|WHIM|WRIT|RAIL,否,否
gre,GRE,考试,56,9,easy,5,3,4,3.6,BALK|VENT|WADE|ILK|IRK,否,否
gre,GRE,考试,57,9,easy,5,3,4,3.8,YOLK|YOKE|EBB|YOWL|BILE,否,否
gre,GRE,考试,58,9,easy,5,3,4,3.8,BARB|BUTT|STUN|NOOK|LOG,否,否
gre,GRE,考试,59,9,easy,5,3,4,3.8,OOZE|CHOP|CITE|COY|EDDY,否,否
gre,GRE,考试,60,9,easy,5,3,4,3.8,JIBE|PAL|BREW|ETCH|GAPE,否,否
gre,GRE,考试,61,9,easy,5,4,4,4.0,GILD|GRIN|MODE|OVEN|WHET,否,否
gre,GRE,考试,62,9,easy,5,4,4,4.0,CANT|BRIM|ROMP|TEEM|PELT,否,否
gre,GRE,考试,63,9,easy,5,3,4,3.6,FOP|PUNY|JUNK|JAMB|NAB,否,否
gre,GRE,考试,64,9,medium,6,4,6,5.0,WISPY|SAFARI|GASH|MENTOR|SHEAR|PONY,否,否
gre,GRE,考试,65,9,medium,6,3,6,4.7,NIBBLE|MOTE|FESTAL|DEEM|TUB|LATHE,否,否
gre,GRE,考试,66,9,medium,6,4,6,5.5,WICKED|DERIDE|DIRE|TREATY|NERVE|HEYDAY,否,否
gre,GRE,考试,67,9,medium,6,4,6,5.5,FISCAL|TINDER|FETISH|HAVEN|PALL|MORSEL,否,否
gre,GRE,考试,68,9,medium,6,3,6,4.8,OPPOSE|DISPEL|MEAN|SPOOR|ROE|ADDLE,否,否
gre,GRE,考试,69,9,medium,8,4,6,4.8,SCORN|CHIRP|CANINE|RAVEL|DEIGN|GIST|SILL|MOAT,否,否
gre,GRE,考试,70,9,medium,6,3,6,4.5,COMELY|CLOY|QUEER|RAFF|HEW|PETTY,否,否
gre,GRE,考试,71,9,medium,8,3,6,4.1,NAP|ACCESS|BODE|DEED|MARE|MIEN|VIE|SCENT,否,否
gre,GRE,考试,72,9,medium,6,4,6,5.3,SOLO|STOUT|DINGHY|NAUSEA|TWIRL|MYOPIA,否,否
gre,GRE,考试,73,9,hard,2,5,5,5.0,STRIP|MOTTO,否,否
gre,GRE,考试,74,9,hard,8,5,8,5.9,PRECIS|PREEM|SURGE|INDIGENT|ETHICS|HOVEL|CONNATE|BLUNT,否,否
gre,GRE,考试,75,9,hard,7,5,8,6.1,BOOST|CHAOTIC|CRANK|SURMISE|NOGGIN|FORTE|SEMINARY,否,否
gre,GRE,考试,76,9,hard,5,5,8,6.2,CIVILITY|RABID|DIVEST|BLASÉ|EGOTIST,否,否
gre,GRE,考试,77,9,hard,7,5,8,6.4,GNARLED|SPINED|PRAXIS|DISLODGE|AGITATED|LAITY|GULCH,否,否
gre,GRE,考试,78,9,hard,7,5,8,5.7,RIGOR|REVILE|OPERABLE|AMEND|ENTICE|TWEAK|EAVES,否,否
gre,GRE,考试,79,9,hard,6,5,8,6.2,MUNITION|BYGONE|NIMIETY|LIMBO|MUDDY|ENZYME,否,否
gre,GRE,考试,80,9,hard,6,5,8,6.5,PLEBEIAN|CONSULT|DEVOUT|HASTEN|ENSNARE|SNARE,否,否
gre,GRE,考试,81,9,hard,8,5,8,5.8,SPECK|CHAFE|BLEAK|JUSTIFY|AMBLE|SHEER|GIMCRACK|PYTHON,否,否
gre,GRE,考试,82,10,easy,5,4,4,4.0,JOLT|LULU|SCUM|STAB|HASH,否,否
gre,GRE,考试,83,10,easy,5,4,4,4.0,MELD|JOSH|SAGE|GOAD|DUPE,否,否
gre,GRE,考试,84,10,easy,5,4,4,4.0,DEFT|ZONE|DOFF|LIEN|LIMN,否,否
gre,GRE,考试,85,10,easy,5,4,4,4.0,MESA|SIFT|EVIL|PACT|COOP,否,否
gre,GRE,考试,86,10,easy,5,4,4,4.0,MEEK|LOOT|RIOT|MIRE|TOUT,否,否
gre,GRE,考试,87,10,easy,5,3,4,3.8,VOID|DAZE|DUAL|SKEW|KEN,否,否
gre,GRE,考试,88,10,easy,5,4,4,4.0,FORD|DUEL|HEAL|LOOM|FORT,否,否
gre,GRE,考试,89,10,easy,5,4,4,4.0,MUTE|LUST|BORE|BLUR|TAUT,否,否
gre,GRE,考试,90,10,easy,3,3,4,3.7,VEIL|ADO|DOIT,否,否
gre,GRE,考试,91,10,medium,5,5,6,5.2,JOCOSE|PUNCH|SIREN|LIBEL|PERCH,否,否
gre,GRE,考试,92,10,medium,8,4,6,5.2,LAUREL|UNRULY|BARE|DRAWN|ZESTY|TRACT|RANCID|TIPPY,否,否
gre,GRE,考试,93,10,medium,8,4,6,4.9,OMEN|JUMBO|BEAU|TENURE|PIVOT|PEACH|HARASS|HORN,否,否
gre,GRE,考试,94,10,medium,8,5,6,5.6,QUASH|URINE|STITCH|TARIFF|RESIDE|INDENT|BRUME|SHEATH,否,否
gre,GRE,考试,95,10,medium,7,4,6,5.3,PUPPY|PUTTEE|UNFURL|LOON|LUPINE|TRUNK|FUSED,否,否
gre,GRE,考试,96,10,medium,6,3,6,5.3,VALISE|BAN|MACULA|IMAGO|DELUXE|PLAGUE,否,否
gre,GRE,考试,97,10,medium,8,4,6,5.4,FAMISH|FLEECE|STAID|MOULT|MEAGER|CRASS|SHUN|CRANKY,否,否
gre,GRE,考试,98,10,medium,8,4,6,5.0,AKIN|NONAGE|TONIC|CRAVEN|TIRE|IMPEL|LAVA|FRACAS,否,否
gre,GRE,考试,99,10,medium,8,3,6,4.6,WRICK|CURT|DRAB|DEVOUR|TIE|MERE|BARON|VIRILE,否,否
gre,GRE,考试,100,10,hard,7,5,8,6.1,RECIPE|INFERNO|UNTOWARD|OFFEND|SAVVY|PARRY|DELUDE,否,否
gre,GRE,考试,101,10,hard,5,5,9,7.2,ORDINARY|WHOLESOME|PALPITATE|ALIAS|BRAKE,否,否
gre,GRE,考试,102,10,hard,7,5,9,6.6,SAPLESS|SHEEN|EXORABLE|RANDY|ECLOGUE|JADED|UNFEIGNED,否,否
gre,GRE,考试,103,10,hard,8,5,9,7.0,SIDEREAL|ATLAS|WAINSCOT|ENCOMIAST|SCRAWL|EPOCH|PLUMAGE|AFFLUENT,否,否
gre,GRE,考试,104,10,hard,7,5,9,7.1,STAPLER|ORDINANCE|SERRATED|PELAGIC|INTERN|SHOAL|COINCIDE,否,否
gre,GRE,考试,105,10,hard,8,5,8,6.2,LOCUST|POIGNANT|OBSCURE|UNEVEN|ANEMIA|NAVEL|MONSOON|CRAFT,否,否
gre,GRE,考试,106,10,hard,7,5,8,6.1,ENORMITY|INDUCT|REPUTE|CRINKLE|VISTA|THROB|OBSESS,否,否
gre,GRE,考试,107,10,hard,6,5,9,7.0,PULLET|UNDERLING|TRIAL|INVENTORY|BLISS|SNOBBERY,否,否
gre,GRE,考试,108,10,hard,9,5,8,6.3,DISSENT|EUPHORIC|INVEIGLE|FLOPPY|MEADOW|SPEAR|KAPUT|LIVID|SAWDUST,否,否
gre,GRE,考试,109,10,hard,5,5,9,8.0,HOLOCAUST|DOGGEREL|EXTREMIST|EXPATIATE|SALVE,否,否
gre,GRE,考试,110,10,hard,10,5,8,6.3,JARGON|GUTTLE|DELUGE|POTTERY|SATIRE|SEDATIVE|WAVER|RENAL|REGIMEN|PIEBALD,否,否
gre,GRE,考试,111,10,hard,6,5,9,7.7,ULTIMATUM|INGENUOUS|MARGINAL|TEMPER|GENRE|COLUBRINE,否,否
gre,GRE,考试,112,10,hard,6,5,7,6.3,QUANTUM|DIAGRAM|TORNADO|RAVISH|LUCRE|EMBRYO,否,否
gre,GRE,考试,113,10,hard,7,5,9,6.7,PURVEY|RELAPSE|PAROCHIAL|AMOROUS|SCORE|HORIZON|HOARSE,否,否
gre,GRE,考试,114,10,hard,6,5,9,6.8,SINEW|WHOLESALE|STUPOR|SEINE|SECULAR|RECUMBENT,否,否
gre,GRE,考试,115,10,hard,7,5,9,6.4,PITHY|INTIMACY|HANGAR|GASEOUS|LUSTY|POUND|TRANSFORM,否,否
gre,GRE,考试,116,10,hard,7,5,7,5.9,GNAWING|UPROAR|CRITIC|PONIARD|PENAL|BIGOT|ACORN,否,否
gre,GRE,考试,117,10,hard,6,5,9,6.7,INGEST|PROLONGED|UNEARTHLY|LITHE|SAVOR|TIMELY,否,否
gre,GRE,考试,118,10,hard,8,5,9,6.5,ARMISTICE|HANGOVER|ENTREAT|FUTILE|SAUCY|SPINACH|INEPT|BOWER,否,否
gre,GRE,考试,119,10,hard,5,5,5,5.0,KNAVE|TRICE|PATCH|ABIDE|CLEAT,否,否
gre,GRE,考试,120,10,hard,6,5,6,5.5,MUTED|DIMPLE|VENOM|BETRAY|HELOT|THORNY,否,否
gre,GRE,考试,121,10,hard,8,5,9,6.4,INSANE|MOORING|REPROBATE|DEBOUCH|BRUIT|DRONE|AMBUSH|TIMBER,否,否
gre,GRE,考试,122,10,hard,6,5,8,6.0,EERIE|INFUSE|FANCIFUL|FALTER|FUBSY|RETARD,否,否
gre,GRE,考试,123,10,hard,7,5,9,7.0,INGENIOUS|SPARTAN|SYLLABUS|UNDOING|CLENCH|NAIVE|NONSKID,否,否
gre,GRE,考试,124,10,hard,9,5,8,5.9,TRACE|CORNY|PLENARY|PROROGUE|GARBLE|ZEALOT|REEKY|ORNATE|ALERT,否,否
gre,GRE,考试,125,10,hard,6,5,9,7.3,ROTATE|LUCRATIVE|POTENTIAL|EGOISM|INTER|MENAGERIE,否,否
gre,GRE,考试,126,10,hard,6,5,7,6.2,FORTIFY|FELONY|GLEANER|RAGGED|STOIC|BYLINE,否,否
gre,GRE,考试,127,10,hard,6,5,8,6.2,COMPAGES|TRANSUDE|MURAL|HAUNT|NOOSE|DEFACE,否,否
gre,GRE,考试,128,10,hard,8,5,9,6.6,PROBITY|BAFFLE|TREACLE|QUIZZABLE|DEFILADE|UPEND|DEADEN|LODGE,否,否
gre,GRE,考试,129,10,hard,7,5,8,6.1,PLATEAU|POUCH|ECHELON|MEDIUM|FAULT|AGONY|MUTINEER,否,否
gre,GRE,考试,130,10,hard,7,5,8,6.1,BOMBAST|VAGARY|CONSTANT|TRACK|APLOMB|SULKY|EMBOSS,否,否
gre,GRE,考试,131,10,hard,7,5,9,6.7,DIABETES|BELEAGUER|STIFLE|RUSTLER|GROAN|CHURL|BARRIER,否,否
gre,GRE,考试,132,10,hard,8,5,9,6.8,FRAGRANCE|HEADY|BIOSPHERE|GEYSER|INHUMANE|PRONG|CREDO|REFRESH,否,否
gre,GRE,考试,133,10,hard,8,5,9,6.2,PLAUSIBLE|LEVITATE|STALE|HAGGLE|SLURP|INERTIA|ANNUL|PLEAT,否,否
gre,GRE,考试,134,10,hard,7,5,8,6.3,AMIABLE|BETOKEN|THRUST|TAPERING|APIARY|PANEL|YEARN,否,否
gre,GRE,考试,135,10,hard,5,5,9,7.0,SENSUAL|BRACELET|CAPACIOUS|MURMUR|CRACK,否,否
gre,GRE,考试,136,10,hard,7,5,9,7.1,TALKATHON|TRIBUTE|FILINGS|BROWNISH|PYXIS|PRICK|EXCLUSION,否,否
gre,GRE,考试,137,10,hard,7,5,9,5.9,PLACID|WARBLE|YACHT|MANIA|ATTIC|BESET|INTEGRATE,否,否
gre,GRE,考试,138,10,hard,7,5,8,6.6,MECCA|ABREAST|BONHOMIE|PILOTAGE|MUSHY|CLEMENT|DULCET,否,否
gre,GRE,考试,139,10,hard,6,5,8,6.3,HITHERTO|RESURGE|ERUPT|PUSHY|RETIRING|TUTOR,否,否
gre,GRE,考试,140,10,hard,8,5,9,6.2,NOZZLE|BLEACH|HAIRY|TONICITY|BAMBOOZLE|RAVINE|SNIPE|HEADY,否,否
gre,GRE,考试,141,10,hard,7,5,9,6.3,UNALLOYED|SYNDROME|CONJOIN|CHASM|ELIDE|CARGO|BALMY,否,否
gre,GRE,考试,142,10,hard,8,5,9,6.4,SHOVEL|FANCIED|CALIBRE|PAGAN|CHARTER|HELVE|SLAKE|REVERSION,否,否
gre,GRE,考试,143,10,hard,5,5,5,5.0,PATIO|HUFFY|BUGGY|GRAZE|DOPEY,否,否
gre,GRE,考试,144,10,hard,6,5,8,6.2,SNAPPY|PRESSING|PUZZLE|PLANK|GALLY|CUNNING,否,否
gre,GRE,考试,145,10,hard,6,5,8,6.7,LINEAR|ALEATORY|TITULAR|LOBSTER|ABYSS|MORTIFY,否,否
gre,GRE,考试,146,10,hard,5,5,7,6.2,SCUTTER|TORTILE|BLARE|AMITY|DEPLETE,否,否
gre,GRE,考试,147,10,hard,7,5,9,6.4,RUMPUS|SOVEREIGN|LASSO|LATCH|STRATIFY|LAPSE|AFFRONT,否,否
gre,GRE,考试,148,10,hard,6,5,9,6.8,HACKNEYED|FORSWEAR|FLINTY|SLANDER|PEACHY|ABATE,否,否
gre,GRE,考试,149,10,hard,5,5,8,6.4,MEASLES|SUAVITY|BEEFY|LEACH|STATUARY,否,否
gre,GRE,考试,150,10,hard,6,5,8,6.8,REVERE|EPITHET|VENDETTA|FLUSTER|CUSHY|AMBROSIA,否,否
gre,GRE,考试,151,10,hard,7,5,8,6.9,READABLE|ELEVATE|HEGEMONY|OPTIMAL|VOLLEY|TRUCE|ARRAIGN,否,否
gre,GRE,考试,152,10,hard,6,5,8,6.2,TOUCHY|PEEVISH|SERENITY|SEVER|SHALE|LARYNX,否,否
gre,GRE,考试,153,10,hard,6,5,8,6.8,SNIPPET|FANTASY|SCROLL|SQUABBLE|ASKEW|FRETWORK,否,否
gre,GRE,考试,154,10,hard,5,5,8,6.8,SALUTARY|OOMPH|TRACTION|MOTIF|PERCEIVE,否,否
gre,GRE,考试,155,10,hard,7,5,8,6.6,PAPYRUS|CRAMP|MORALIST|TITANIC|DISCERN|SHACK|SPATIAL,否,否
gre,GRE,考试,156,10,hard,7,5,9,6.4,TRITE|PLASTERED|POSTICHE|SPRINGE|DEITY|BINGE|DEARTH,否,否
gre,GRE,考试,157,10,hard,5,5,5,5.0,DEBAR|PLUME|MEDAL|SCRAP|REAVE,否,否
gre,GRE,考试,158,10,hard,6,5,7,6.2,SPLASHY|BRITTLE|ADJOURN|BROOD|BEACON|AVERT,否,否
gre,GRE,考试,159,10,hard,6,5,9,6.5,SUBSIDIZE|FRAILTY|TUBER|TOUCHING|INCUR|GLARE,否,否
gre,GRE,考试,160,10,hard,6,5,9,6.7,HAEMATIC|KINKY|HARPOON|LUMBER|SNARL|CARPENTER,否,否
gre,GRE,考试,161,10,hard,8,5,8,5.9,STRIKING|SWINE|RUBBLE|OXIDIZE|ACQUIT|QUEUE|EXUDE|HORDE,否,否
gre,GRE,考试,162,10,hard,6,5,9,6.8,RAPACIOUS|GRATUITY|ONEROUS|FUSTY|MOBILE|SMUTTY,否,否
gre,GRE,考试,163,10,hard,6,5,7,6.2,LITERAL|LOUTISH|LATCHET|FILLET|MIMIC|ELUDE,否,否
gre,GRE,考试,164,10,hard,6,5,8,6.0,HAGGARD|GOURMAND|STEEP|CONSUL|PRIOR|SWAMP,否,否
gre,GRE,考试,165,10,hard,5,5,9,7.0,GENUFLECT|SPLEEN|PRANKSTER|REHASH|WACKY,否,否
